raw_y,data_id,algorithm_name,algorithm_info,suite,function_name,function_id,dimension,instance,run_id,evals,best_y,evaluations
2.5908234650484983,1,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,1.0,100.0,1.3890992608930737,5.0
3.0653653489008668,1,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,1.0,100.0,1.3890992608930737,5.0
3.626825543694942,1,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,1.0,100.0,1.3890992608930737,5.0
4.291124230628705,1,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,1.0,100.0,1.3890992608930737,5.0
5.077097572200624,1,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,1.0,100.0,1.3890992608930737,1.0
6.00703181083825,1,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,1.0,100.0,1.3890992608930737,1.0
7.107295194404188,1,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,1.0,100.0,1.3890992608930737,1.0
8.40908564680166,1,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,1.0,100.0,1.3890992608930737,1.0
9.94931538384957,1,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,1.0,100.0,1.3890992608930737,1.0
11.771657557674581,1,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,1.0,100.0,1.3890992608930737,1.0
13.927784607179785,1,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,1.0,100.0,1.3890992608930737,1.0
16.47883342796752,1,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,1.0,100.0,1.3890992608930737,1.0
19.497138906550468,1,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,1.0,100.0,1.3890992608930737,1.0
23.068284973143847,1,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,1.0,100.0,1.3890992608930737,1.0
27.29353133055788,1,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,1.0,100.0,1.3890992608930737,1.0
32.29268466899046,1,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,1.0,100.0,1.3890992608930737,1.0
38.20749577989974,1,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,1.0,100.0,1.3890992608930737,1.0
